0.89 -0.00172031 -0.0011368 0.00206198
0.9 -0.00165719 -0.00127485 0.00209082
0.91 -0.00158566 -0.00138 0.00210207
0.92 -0.00152953 -0.00148897 0.0021346
0.93 -0.00145251 -0.0015968 0.0021586
0.94 -0.00138778 -0.0016822 0.00218077
0.95 -0.00133458 -0.0017911 0.00223364
0.96 -0.00125661 -0.001902 0.00227962
0.97 -0.00118867 -0.00200593 0.00233167
0.98 -0.00110902 -0.00214002 0.00241032
0.99 -0.000991461 -0.00226407 0.00247164
1 -0.000875611 -0.00237565 0.00253188
1.01 -0.000734758 -0.00249981 0.00260556
1.02 -0.000562828 -0.00258966 0.00265011
1.03 -0.000406108 -0.00265716 0.00268802
1.04 -0.000236671 -0.0027276 0.00273785
1.05 -5.87357e-05 -0.00276205 0.00276267
1.06 8.84332e-05 -0.00278907 0.00279047
1.07 0.000245165 -0.00283421 0.00284479
1.08 0.000412127 -0.00285865 0.0028882
1.09 0.000561623 -0.00288945 0.00294353
1.1 0.000740797 -0.00293913 0.00303105
1.11 0.000946633 -0.00295707 0.0031049
1.12 0.00114381 -0.00296222 0.00317538
1.13 0.00136773 -0.00296399 0.00326434
1.14 0.00160431 -0.00291524 0.00332752
1.15 0.00180817 -0.00284369 0.00336988
1.16 0.00201282 -0.00277619 0.00342909
1.17 0.0022167 -0.00267676 0.00347546
1.18 0.00238418 -0.00257342 0.0035081
1.19 0.00255948 -0.00249604 0.00357507
1.2 0.00275945 -0.00239725 0.00365533
1.21 0.00294504 -0.0022802 0.00372459
1.22 0.00314355 -0.00217004 0.00381982
1.23 0.0033679 -0.00201824 0.00392633
1.24 0.00356109 -0.00182027 0.00399934
1.25 0.00372809 -0.00162446 0.00406663
1.26 0.00389756 -0.00141025 0.00414486
1.27 0.00403021 -0.00116885 0.00419628
1.28 0.00413129 -0.000953097 0.00423981
1.29 0.00425605 -0.000748684 0.0043214
1.3 0.00438366 -0.000509943 0.00441322
1.31 0.00448775 -0.000264038 0.00449551
1.32 0.00460445 -1.33715e-05 0.00460447
1.33 0.00471617 0.000289653 0.00472505
1.34 0.00476784 0.000618318 0.00480776
1.35 0.00478646 0.000922417 0.00487453
1.36 0.00480427 0.00122903 0.00495899
1.37 0.00478884 0.00154714 0.00503255
1.38 0.00475159 0.00183547 0.00509377
1.39 0.00474195 0.00211948 0.00519407
1.4 0.00472814 0.00245308 0.00532662
1.41 0.00465935 0.00280587 0.00543898
1.42 0.00456183 0.00314154 0.00553891
1.43 0.00444886 0.00348792 0.00565313
1.44 0.00428198 0.00383681 0.00574947
1.45 0.00408121 0.00413614 0.00581068
1.46 0.00390725 0.00440861 0.00589087
1.47 0.00373932 0.00471583 0.00601844
1.48 0.00352231 0.00504066 0.00614938
1.49 0.00327128 0.00534246 0.00626443
1.5 0.00300705 0.00564172 0.00639307
1.51 0.00269377 0.00594291 0.00652492
1.52 0.002332 0.0061914 0.00661601
1.53 0.00198913 0.00638283 0.00668559
1.54 0.00167758 0.00658835 0.00679857
1.55 0.00132928 0.00682769 0.00695589
1.56 0.000919268 0.0070423 0.00710204
1.57 0.00049087 0.00720849 0.00722519
1.58 5.55769e-05 0.00735532 0.00735553
1.59 -0.000411368 0.00747517 0.00748648
1.6 -0.000886003 0.00753601 0.00758792
1.61 -0.00132336 0.00757039 0.00768519
1.62 -0.00175787 0.00763809 0.00783776
1.63 -0.00226593 0.00771006 0.00803614
1.64 -0.00283454 0.0076955 0.00820094
1.65 -0.00336865 0.00758318 0.00829774
1.66 -0.00383393 0.00745972 0.00838728
1.67 -0.00430196 0.00737568 0.0085386
1.68 -0.00483459 0.00727649 0.00873617
1.69 -0.00539763 0.0070929 0.00891312
1.7 -0.00592274 0.0068358 0.00904472
1.71 -0.00640182 0.00656284 0.0091681
1.72 -0.0068787 0.00629201 0.00932233
1.73 -0.00737619 0.00599037 0.00950225
1.74 -0.00787164 0.00563086 0.00967829
1.75 -0.00833708 0.00522339 0.00983823
1.76 -0.00877187 0.0047901 0.00999454
1.77 -0.00919036 0.00433502 0.0101615
1.78 -0.0095964 0.00384719 0.0103388
1.79 -0.00998041 0.0033204 0.0105182
1.8 -0.0103334 0.00275937 0.0106955
1.81 -0.0106542 0.00217086 0.0108731
1.82 -0.0109448 0.00155651 0.0110549
1.83 -0.011204 0.000914998 0.0112413
1.84 -0.011428 0.000246659 0.0114306
1.85 -0.0116132 -0.000445761 0.0116218
1.86 -0.0117582 -0.00115922 0.0118152
1.87 -0.0118618 -0.00189159 0.0120117
1.88 -0.0119222 -0.00264108 0.0122113
1.89 -0.0119376 -0.00340546 0.0124138
1.9 -0.0119061 -0.00418198 0.0126192
1.91 -0.0118264 -0.00496776 0.0128274
1.92 -0.0116974 -0.00575997 0.0130387
1.93 -0.011518 -0.00655572 0.013253
1.94 -0.0112871 -0.00735197 0.0134703
1.95 -0.011004 -0.0081455 0.0136908
1.96 -0.0106681 -0.00893303 0.0139143
1.97 -0.0102791 -0.00971121 0.014141
1.98 -0.00983683 -0.0104766 0.0143709
1.99 -0.00934127 -0.0112258 0.0146041
2 -0.00879269 -0.0119552 0.0148405
2.01 -0.00819158 -0.0126613 0.0150802
2.02 -0.00753864 -0.0133405 0.0153232
2.03 -0.00683482 -0.0139892 0.0155696
2.04 -0.0060813 -0.0146039 0.0158195
2.05 -0.0052795 -0.0151809 0.0160728
2.06 -0.00443106 -0.0157169 0.0163296
2.07 -0.0035379 -0.0162082 0.0165899
2.08 -0.00260216 -0.0166516 0.0168537
2.09 -0.00162622 -0.0170438 0.0171212
2.1 -0.000612689 -0.0173815 0.0173923
2.11 0.000435564 -0.0176617 0.0176671
2.12 0.00151546 -0.0178815 0.0179456
2.13 0.00262369 -0.0180381 0.0182279
2.14 0.00375672 -0.0181288 0.0185139
2.15 0.00491082 -0.0181513 0.0188039
2.16 0.00608205 -0.0181033 0.0190976
2.17 0.00726628 -0.0179828 0.0193953
2.18 0.0084592 -0.017788 0.019697
2.19 0.00965633 -0.0175174 0.0200026
2.2 0.010853 -0.0171698 0.0203123
2.21 0.0120445 -0.0167441 0.0206261
2.22 0.013226 -0.0162396 0.020944
2.23 0.0143923 -0.0156558 0.021266
2.24 0.0155384 -0.0149928 0.0215922
2.25 0.0166591 -0.0142506 0.0219227
2.26 0.0177492 -0.0134299 0.0222575
2.27 0.0188035 -0.0125314 0.0225966
2.28 0.0198166 -0.0115564 0.0229401
2.29 0.0207833 -0.0105064 0.023288
2.3 0.0216983 -0.00938332 0.0236403
2.31 0.0225565 -0.0081894 0.0239972
2.32 0.0233528 -0.00692724 0.0243585
2.33 0.024082 -0.00559978 0.0247245
2.34 0.0247394 -0.00421034 0.0250951
2.35 0.0253201 -0.00276256 0.0254704
2.36 0.0258196 -0.00126044 0.0258503
2.37 0.0262334 0.000291708 0.0262351
2.38 0.0265575 0.00188921 0.0266246
2.39 0.0267878 0.0035271 0.027019
2.4 0.0269206 0.00520008 0.0274182
2.41 0.0269526 0.00690257 0.0278224
2.42 0.0268807 0.00862872 0.0282316
2.43 0.026702 0.0103724 0.0286458
2.44 0.0264142 0.0121272 0.0290651
2.45 0.0260153 0.0138865 0.0294895
2.46 0.0255034 0.0156436 0.029919
2.47 0.0248775 0.0173914 0.0303538
2.48 0.0241367 0.0191227 0.0307938
2.49 0.0232804 0.0208303 0.0312391
2.5 0.0223089 0.0225066 0.0316897
2.51 0.0212226 0.0241443 0.0321457
2.52 0.0200225 0.0257357 0.0326071
2.53 0.01871 0.0272732 0.033074
2.54 0.0172872 0.0287493 0.0335465
2.55 0.0157564 0.0301563 0.0340245
2.56 0.0141207 0.0314867 0.0345081
2.57 0.0123835 0.0327332 0.0349974
2.58 0.0105488 0.0338885 0.0354923
2.59 0.00862099 0.0349454 0.0359931
2.6 0.0066051 0.035897 0.0364996
2.61 0.00450657 0.0367366 0.037012
2.62 0.00233134 0.0374578 0.0375302
2.63 8.58233e-05 0.0380543 0.0380544
2.64 -0.00222313 0.0385205 0.0385846
2.65 -0.00458819 0.0388508 0.0391208
2.66 -0.00700164 0.0390402 0.0396631
2.67 -0.00945533 0.039084 0.0402115
2.68 -0.0119407 0.0389781 0.0407661
2.69 -0.014449 0.0387187 0.0413268
2.7 -0.0169708 0.0383026 0.0418939
2.71 -0.0194968 0.0377272 0.0424672
2.72 -0.0220171 0.0369904 0.0430469
2.73 -0.0245216 0.0360906 0.043633
2.74 -0.0270001 0.0350271 0.0442256
2.75 -0.0294422 0.0337994 0.0448246
2.76 -0.0318374 0.032408 0.0454302
2.77 -0.034175 0.0308539 0.0460423
2.78 -0.0364442 0.0291389 0.0466611
2.79 -0.0386345 0.0272653 0.0472865
2.8 -0.040735 0.0252362 0.0479187
2.81 -0.0427352 0.0230554 0.0485577
2.82 -0.0446246 0.0207274 0.0492034
2.83 -0.0463928 0.0182574 0.049856
2.84 -0.0480297 0.0156513 0.0505155
2.85 -0.0495255 0.0129157 0.051182
2.86 -0.0508707 0.0100579 0.0518554
2.87 -0.0520559 0.00708577 0.0525359
2.88 -0.0530723 0.00400804 0.0532235
2.89 -0.0539117 0.000833923 0.0539182
2.9 -0.0545661 -0.00242669 0.05462
2.91 -0.0550281 -0.00576333 0.0553291
2.92 -0.055291 -0.00916494 0.0560454
2.93 -0.0553486 -0.0126199 0.0567691
2.94 -0.0551953 -0.0161162 0.0575001
2.95 -0.0548265 -0.0196412 0.0582384
2.96 -0.0542379 -0.0231818 0.0589843
2.97 -0.0534262 -0.0267248 0.0597375
2.98 -0.052389 -0.0302563 0.0604983
2.99 -0.0511245 -0.0337623 0.0612667
3 -0.049632 -0.0372285 0.0620427
3.01 -0.0479114 -0.0406405 0.0628263
3.02 -0.0459637 -0.0439834 0.0636176
3.03 -0.0437908 -0.0472427 0.0644167
3.04 -0.0413955 -0.0504035 0.0652235
3.05 -0.0387815 -0.0534511 0.0660381
3.06 -0.0359536 -0.0563708 0.0668606
3.07 -0.0329175 -0.0591481 0.0676909
3.08 -0.0296798 -0.0617687 0.0685292
3.09 -0.0262481 -0.0642184 0.0693755
3.1 -0.0226309 -0.0664836 0.0702298
3.11 -0.0188378 -0.0685509 0.0710921
3.12 -0.0148791 -0.0704076 0.0719626
3.13 -0.0107663 -0.0720411 0.0728411
3.14 -0.00651145 -0.0734398 0.0737279
3.15 -0.00212767 -0.0745924 0.0746228
3.16 0.00237116 -0.0754887 0.075526
3.17 0.00697036 -0.0761189 0.0764374
3.18 0.0116545 -0.0764742 0.0773572
3.19 0.0164075 -0.0765466 0.0782853
3.2 0.0212126 -0.076329 0.0792218
3.21 0.0260523 -0.0758154 0.0801667
3.22 0.0309088 -0.0750007 0.08112
3.23 0.0357636 -0.073881 0.0820819
3.24 0.040598 -0.0724533 0.0830523
3.25 0.0453927 -0.070716 0.0840312
3.26 0.0501281 -0.0686684 0.0850187
3.27 0.0547847 -0.0663113 0.0860148
3.28 0.0593426 -0.0636464 0.0870196
3.29 0.0637817 -0.0606771 0.0880331
3.3 0.0680823 -0.0574076 0.0890552
3.31 0.0722245 -0.0538437 0.0900862
3.32 0.0761885 -0.0499923 0.0911258
3.33 0.079955 -0.0458617 0.0921743
3.34 0.083505 -0.0414615 0.0932316
3.35 0.0868197 -0.0368025 0.0942978
3.36 0.0898809 -0.0318967 0.0953728
3.37 0.0926712 -0.0267576 0.0964568
3.38 0.0951735 -0.0213996 0.0975497
3.39 0.0973718 -0.0158385 0.0986515
3.4 0.0992507 -0.0100911 0.0997623
3.41 0.100796 -0.00417558 0.100882
3.42 0.101994 0.00188917 0.102011
3.43 0.102832 0.00808306 0.103149
3.44 0.103299 0.0143851 0.104296
3.45 0.103386 0.0207734 0.105452
3.46 0.103083 0.0272252 0.106617
3.47 0.102382 0.033717 0.107791
3.48 0.101279 0.0402249 0.108975
3.49 0.0997686 0.046724 0.110168
3.5 0.0978471 0.0531891 0.111369
3.51 0.0955135 0.0595947 0.11258
3.52 0.0927676 0.0659148 0.113801
3.53 0.0896113 0.0721231 0.11503
3.54 0.0860477 0.0781935 0.116269
3.55 0.0820819 0.0840997 0.117517
3.56 0.0777205 0.0898154 0.118774
3.57 0.0729718 0.0953145 0.120041
3.58 0.0678459 0.100571 0.121316
3.59 0.0623544 0.105561 0.122602
3.6 0.0565107 0.110258 0.123896
3.61 0.0503298 0.114638 0.1252
3.62 0.0438285 0.118678 0.126513
3.63 0.0370249 0.122356 0.127835
3.64 0.029939 0.125649 0.129167
3.65 0.0225919 0.128538 0.130508
3.66 0.0150065 0.131002 0.131859
3.67 0.00720708 0.133023 0.133218
3.68 -0.000780997 0.134585 0.134587
3.69 -0.00893092 0.135672 0.135966
3.7 -0.0172147 0.136271 0.137354
3.71 -0.0256035 0.136368 0.138751
3.72 -0.034067 0.135954 0.140158
3.73 -0.0425746 0.13502 0.141573
3.74 -0.0510944 0.133559 0.142999
3.75 -0.059594 0.131566 0.144433
3.76 -0.0680407 0.129037 0.145877
3.77 -0.0764008 0.125973 0.14733
3.78 -0.0846408 0.122373 0.148793
3.79 -0.0927267 0.118242 0.150265
3.8 -0.100625 0.113584 0.151746
3.81 -0.108301 0.108408 0.153236
3.82 -0.115721 0.102722 0.154736
3.83 -0.122852 0.0965384 0.156245
3.84 -0.129662 0.0898714 0.157763
3.85 -0.136117 0.082737 0.15929
3.86 -0.142187 0.0751534 0.160827
3.87 -0.147841 0.0671409 0.162372
3.88 -0.153049 0.058722 0.163927
3.89 -0.157782 0.049921 0.165491
3.9 -0.162015 0.0407643 0.167064
3.91 -0.16572 0.0312801 0.168647
3.92 -0.168875 0.0214984 0.170238
3.93 -0.171456 0.0114509 0.171838
3.94 -0.173444 0.00117107 0.173448
3.95 -0.174819 -0.0093063 0.175066
3.96 -0.175564 -0.0199449 0.176694
3.97 -0.175666 -0.0307072 0.17833
3.98 -0.175112 -0.0415544 0.179975
3.99 -0.173892 -0.0524468 0.181629
4 -0.171999 -0.0633436 0.183292
4.01 -0.169427 -0.0742034 0.184964
4.02 -0.166174 -0.0849842 0.186644
4.03 -0.16224 -0.0956436 0.188333
4.04 -0.157628 -0.106139 0.190031
4.05 -0.152343 -0.116427 0.191738
4.06 -0.146393 -0.126464 0.193453
4.07 -0.139789 -0.13621 0.195177
4.08 -0.132545 -0.14562 0.196909
4.09 -0.124676 -0.154653 0.19865
4.1 -0.116202 -0.163269 0.200399
4.11 -0.107145 -0.171427 0.202156
4.12 -0.0975275 -0.179089 0.203922
4.13 -0.0873779 -0.186215 0.205697
4.14 -0.076725 -0.192771 0.207479
4.15 -0.0656006 -0.198722 0.209269
4.16 -0.0540389 -0.204033 0.211068
4.17 -0.0420764 -0.208675 0.212875
4.18 -0.0297516 -0.212618 0.21469
4.19 -0.0171051 -0.215836 0.216512
4.2 -0.00417965 -0.218303 0.218343
4.21 0.0089805 -0.219998 0.220182
4.22 0.0223293 -0.220902 0.222028
4.23 0.0358193 -0.220998 0.223882
4.24 0.0494016 -0.220271 0.225743
4.25 0.0630262 -0.218712 0.227612
4.26 0.0766422 -0.216313 0.229489
4.27 0.0901978 -0.213068 0.231373
4.28 0.103641 -0.208976 0.233265
4.29 0.116918 -0.204039 0.235163
4.3 0.129976 -0.198263 0.237069
4.31 0.142763 -0.191654 0.238983
4.32 0.155226 -0.184225 0.240903
4.33 0.167312 -0.175992 0.24283
4.34 0.178969 -0.166972 0.244764
4.35 0.190147 -0.157187 0.246705
4.36 0.200795 -0.146661 0.248653
4.37 0.210865 -0.135425 0.250607
4.38 0.22031 -0.123507 0.252568
4.39 0.229085 -0.110944 0.254536
4.4 0.237145 -0.0977726 0.25651
4.41 0.244449 -0.0840332 0.25849
4.42 0.250959 -0.0697692 0.260476
4.43 0.256636 -0.0550264 0.262469
4.44 0.261448 -0.0398533 0.264468
4.45 0.265362 -0.0243007 0.266472
4.46 0.268351 -0.00842174 0.268483
4.47 0.270389 0.00772849 0.270499
4.48 0.271454 0.024093 0.272521
4.49 0.271528 0.0406132 0.274549
4.5 0.270596 0.057229 0.276582
4.51 0.268647 0.073879 0.27862
4.52 0.265673 0.0905009 0.280664
4.53 0.26167 0.107031 0.282713
4.54 0.256638 0.123407 0.284767
4.55 0.250582 0.139563 0.286826
4.56 0.243509 0.155436 0.28889
4.57 0.235433 0.170962 0.290958
4.58 0.226368 0.186078 0.293032
4.59 0.216336 0.200719 0.295109
4.6 0.20536 0.214826 0.297191
4.61 0.193468 0.228336 0.299278
4.62 0.180693 0.241191 0.301368
4.63 0.16707 0.253332 0.303463
4.64 0.15264 0.264706 0.305562
4.65 0.137445 0.275257 0.307664
4.66 0.121532 0.284935 0.30977
4.67 0.104951 0.293691 0.31188
4.68 0.0877555 0.301481 0.313993
4.69 0.0700026 0.308261 0.31611
4.7 0.0517512 0.313993 0.31823
4.71 0.0330635 0.318642 0.320352
4.72 0.0140039 0.322174 0.322478
4.73 -0.00536057 0.324563 0.324607
4.74 -0.0249611 0.325784 0.326738
4.75 -0.0447271 0.325817 0.328872
4.76 -0.0645863 0.324647 0.331009
4.77 -0.0844651 0.322262 0.333147
4.78 -0.104289 0.318657 0.335288
4.79 -0.123983 0.313828 0.337431
4.8 -0.143471 0.307779 0.339576
4.81 -0.162677 0.300517 0.341723
4.82 -0.181526 0.292054 0.343871
4.83 -0.199942 0.282406 0.346021
4.84 -0.217851 0.271596 0.348172
4.85 -0.235179 0.259649 0.350324
4.86 -0.251854 0.246597 0.352477
4.87 -0.267804 0.232475 0.354632
4.88 -0.282963 0.217322 0.356787
4.89 -0.297262 0.201184 0.358942
4.9 -0.310638 0.184109 0.361099
4.91 -0.32303 0.16615 0.363255
4.92 -0.334379 0.147365 0.365412
4.93 -0.344631 0.127813 0.367569
4.94 -0.353734 0.107559 0.369725
4.95 -0.361641 0.086671 0.371882
4.96 -0.368307 0.0652202 0.374038
4.97 -0.373695 0.0432805 0.376193
4.98 -0.377768 0.0209284 0.378348
4.99 -0.380497 -0.00175682 0.380501
5 -0.381857 -0.0246939 0.382654
5.01 -0.381826 -0.0477996 0.384806
5.02 -0.380389 -0.0709893 0.386956
5.03 -0.377536 -0.0941768 0.389105
5.04 -0.373262 -0.117275 0.391252
5.05 -0.367568 -0.140197 0.393397
5.06 -0.360459 -0.162855 0.395541
5.07 -0.351947 -0.18516 0.397682
5.08 -0.342048 -0.207026 0.399821
5.09 -0.330785 -0.228366 0.401957
5.1 -0.318185 -0.249094 0.404091
5.11 -0.304282 -0.269126 0.406222
5.12 -0.289114 -0.28838 0.40835
5.13 -0.272724 -0.306776 0.410475
5.14 -0.255162 -0.324236 0.412597
5.15 -0.23648 -0.340685 0.414716
5.16 -0.216738 -0.356051 0.41683
5.17 -0.195998 -0.370266 0.418941
5.18 -0.174328 -0.383264 0.421048
5.19 -0.1518 -0.394986 0.423151
5.2 -0.12849 -0.405374 0.42525
5.21 -0.104477 -0.414376 0.427344
5.22 -0.0798444 -0.421946 0.429434
5.23 -0.0546777 -0.428041 0.431519
5.24 -0.029066 -0.432624 0.433599
5.25 -0.003101 -0.435663 0.435674
5.26 0.0231237 -0.437132 0.437743
5.27 0.0495125 -0.437012 0.439807
5.28 0.0759682 -0.435287 0.441866
5.29 0.102393 -0.431949 0.443919
5.3 0.128687 -0.426995 0.445966
5.31 0.154751 -0.42043 0.448006
5.32 0.180487 -0.412264 0.450041
5.33 0.205794 -0.402511 0.452069
5.34 0.230574 -0.391195 0.45409
5.35 0.25473 -0.378344 0.456105
5.36 0.278167 -0.363992 0.458112
5.37 0.30079 -0.34818 0.460113
5.38 0.322508 -0.330954 0.462106
5.39 0.343232 -0.312366 0.464091
5.4 0.362877 -0.292474 0.466069
5.41 0.381359 -0.271342 0.46804
5.42 0.3986 -0.249037 0.470002
5.43 0.414526 -0.225633 0.471956
5.44 0.429066 -0.201209 0.473901
5.45 0.442154 -0.175846 0.475839
5.46 0.45373 -0.149633 0.477767
5.47 0.463739 -0.12266 0.479687
5.48 0.47213 -0.0950219 0.481597
5.49 0.47886 -0.0668159 0.483499
5.5 0.48389 -0.038143 0.485391
5.51 0.487189 -0.00910662 0.487274
5.52 0.48873 0.0201879 0.489147
5.53 0.488495 0.0496333 0.49101
5.54 0.486471 0.0791209 0.492863
5.55 0.482652 0.108541 0.494706
5.56 0.477039 0.137784 0.496538
5.57 0.469639 0.166739 0.49836
5.58 0.460469 0.195296 0.500172
5.59 0.449547 0.223346 0.501972
5.6 0.436904 0.250781 0.503762
5.61 0.422573 0.277494 0.50554
5.62 0.406596 0.303381 0.507307
5.63 0.389022 0.328339 0.509063
5.64 0.369905 0.352269 0.510806
5.65 0.349305 0.375076 0.512538
5.66 0.327289 0.396666 0.514258
5.67 0.30393 0.416951 0.515966
5.68 0.279306 0.435846 0.517662
5.69 0.2535 0.453274 0.519345
5.7 0.226601 0.469158 0.521016
5.71 0.198701 0.483431 0.522673
5.72 0.169899 0.496028 0.524318
5.73 0.140295 0.506893 0.52595
5.74 0.109996 0.515974 0.527568
5.75 0.0791091 0.523227 0.529173
5.76 0.0477461 0.528613 0.530765
5.77 0.0160208 0.532102 0.532343
5.78 -0.0159508 0.533668 0.533907
5.79 -0.0480514 0.533296 0.535457
5.8 -0.0801623 0.530975 0.536993
5.81 -0.112164 0.526704 0.538514
5.82 -0.143937 0.520485 0.540021
5.83 -0.175362 0.512333 0.541514
5.84 -0.20632 0.502267 0.542992
5.85 -0.236694 0.490313 0.544454
5.86 -0.266367 0.476506 0.545902
5.87 -0.295225 0.460888 0.547335
5.88 -0.323157 0.443507 0.548753
5.89 -0.350055 0.424419 0.550155
5.9 -0.375813 0.403686 0.551541
5.91 -0.400329 0.381377 0.552912
5.92 -0.423507 0.357567 0.554267
5.93 -0.445253 0.332336 0.555606
5.94 -0.465481 0.305773 0.556929
5.95 -0.484107 0.277969 0.558235
5.96 -0.501056 0.249022 0.559526
5.97 -0.516256 0.219035 0.560799
5.98 -0.529642 0.188113 0.562056
5.99 -0.541159 0.156367 0.563297
6 -0.550753 0.123913 0.56452
6.01 -0.558382 0.0908663 0.565727
6.02 -0.564008 0.0573485 0.566917
6.03 -0.567603 0.0234817 0.568089
6.04 -0.569145 -0.0106098 0.569244
6.05 -0.568619 -0.0448004 0.570381
6.06 -0.56602 -0.0789635 0.571501
6.07 -0.561348 -0.112972 0.572603
6.08 -0.554614 -0.1467 0.573688
6.09 -0.545834 -0.18002 0.574754
6.1 -0.535034 -0.212807 0.575803
6.11 -0.522247 -0.244938 0.576833
6.12 -0.507512 -0.276291 0.577845
6.13 -0.490878 -0.306747 0.578839
6.14 -0.472399 -0.33619 0.579814
6.15 -0.452139 -0.364507 0.580771
6.16 -0.430166 -0.39159 0.581709
6.17 -0.406557 -0.417334 0.582629
6.18 -0.381394 -0.44164 0.58353
6.19 -0.354765 -0.464412 0.584412
6.2 -0.326766 -0.485562 0.585274
6.21 -0.297495 -0.505007 0.586118
6.22 -0.267057 -0.522668 0.586943
6.23 -0.235563 -0.538477 0.587748
6.24 -0.203127 -0.55237 0.588534
6.25 -0.169865 -0.564288 0.589301
6.26 -0.135899 -0.574185 0.590048
6.27 -0.101354 -0.582016 0.590776
6.28 -0.066356 -0.58775 0.591484
6.29 -0.0310336 -0.591358 0.592172
6.3 0.00448284 -0.592823 0.59284
6.31 0.0400621 -0.592135 0.593489
6.32 0.0755725 -0.589291 0.594117
6.33 0.110882 -0.584298 0.594726
6.34 0.14586 -0.57717 0.595315
6.35 0.180375 -0.567928 0.595883
6.36 0.214299 -0.556603 0.596432
6.37 0.247505 -0.543233 0.59696
6.38 0.279869 -0.527865 0.597468
6.39 0.311269 -0.510551 0.597955
